624696.902423	6074308.484785	864.923
624721.892676	6074309.182826	864.909
624746.882929	6074309.880867	864.903
624771.873181	6074310.578908	864.906
624796.863434	6074311.276949	864.925
624821.853687	6074311.97499	864.956
624846.84394	6074312.673031	865
624871.834193	6074313.371072	865.056
624896.824446	6074314.069113	865.12
624921.814699	6074314.767154	865.183
624946.804952	6074315.465195	865.236
624971.795205	6074316.163236	865.288
624996.785457	6074316.861277	865.322
625021.77571	6074317.559318	865.343
625046.765963	6074318.257358	865.337
625071.756216	6074318.955399	865.286
625096.746469	6074319.65344	865.174
625121.736722	6074320.351481	864.984
625146.726975	6074321.049522	864.77
625171.717228	6074321.747563	864.535
625196.70748	6074322.445604	864.282
625221.697733	6074323.143645	863.985
625246.687986	6074323.841686	863.661
625271.678239	6074324.539727	863.324
625296.668492	6074325.237768	862.995
625321.658745	6074325.935809	862.677
625346.648998	6074326.63385	862.378
625371.639251	6074327.331891	862.101
625396.629503	6074328.029932	861.851
625421.619756	6074328.727973	861.628
625446.610009	6074329.426014	861.434
625471.600262	6074330.124055	861.269
625496.590515	6074330.822096	861.112
625521.580768	6074331.520137	860.97
625546.571021	6074332.218178	860.845
625571.561274	6074332.916219	860.733
625596.551527	6074333.61426	860.599
625621.541779	6074334.312301	860.412
625646.532032	6074335.010342	860.194
625671.522285	6074335.708383	859.943
625696.512538	6074336.406424	859.665
625721.502791	6074337.104465	859.355
625746.493044	6074337.802506	859.035
625771.483297	6074338.500547	858.723
625796.47355	6074339.198588	858.428
625821.463802	6074339.896629	858.152
625846.454055	6074340.594669	857.903
625871.444308	6074341.29271	857.68
625896.434561	6074341.990751	857.487
625921.424814	6074342.688792	857.319
625946.415067	6074343.386833	857.17
625971.40532	6074344.084874	857.044
625996.395573	6074344.782915	856.918
626021.385825	6074345.480956	856.798
626046.376078	6074346.178997	856.684
626071.366331	6074346.877038	856.616
626096.356584	6074347.575079	856.591
626121.346837	6074348.27312	856.602
626146.33709	6074348.971161	856.655
626171.327343	6074349.669202	856.723
626196.317596	6074350.367243	856.793
626221.307849	6074351.065284	856.84
626246.298101	6074351.763325	856.897
626271.288354	6074352.461366	856.971
626296.278607	6074353.159407	857.071
626321.26886	6074353.857448	857.196
626346.259113	6074354.555489	857.344
626371.249366	6074355.25353	857.513
626396.239619	6074355.951571	857.698
626421.229872	6074356.649612	857.886
626446.220124	6074357.347653	858.061
626471.210377	6074358.045694	858.235
626496.20063	6074358.743735	858.39
626521.190883	6074359.441776	858.524
626546.181136	6074360.139817	858.612
626571.171389	6074360.837858	858.592
626596.161642	6074361.535899	858.449
626621.151895	6074362.233939	858.165
626646.142147	6074362.93198	857.842
626671.1324	6074363.630021	857.486
626696.122653	6074364.328062	857.107
626721.112906	6074365.026103	856.672
626746.103159	6074365.724144	856.2
626771.093412	6074366.422185	855.714
626796.083665	6074367.120226	855.235
626821.073918	6074367.818267	854.775
626846.064171	6074368.516308	854.341
626871.054423	6074369.214349	853.94
626896.044676	6074369.91239	853.576
626921.034929	6074370.610431	853.25
626946.025182	6074371.308472	852.956
626971.015435	6074372.006513	852.7
626996.005688	6074372.704554	852.449
627020.995941	6074373.402595	852.219
627045.986194	6074374.100636	852.011
627070.976446	6074374.798677	851.88
627095.966699	6074375.496718	851.795
627120.956952	6074376.194759	851.736
627145.947205	6074376.8928	851.7
627170.937458	6074377.590841	851.656
627195.927711	6074378.288882	851.584
627220.917964	6074378.986923	851.423
627245.908217	6074379.684964	851.185
627270.898469	6074380.383005	850.876
627295.888722	6074381.081046	850.509
627320.878975	6074381.779087	850.093
627345.869228	6074382.477128	849.627
627370.859481	6074383.175169	849.116
627395.849734	6074383.873209	848.561
627420.839987	6074384.57125	847.967
627445.83024	6074385.269291	847.341
627470.820493	6074385.967332	846.686
627495.810745	6074386.665373	846.01
627520.800998	6074387.363414	845.32
627545.791251	6074388.061455	844.619
627570.781504	6074388.759496	843.915
